POSITIVE	Keren banget bisa di gunakan untuk mengingat tugas harian Terima kasih developer
NEGATIVE	Mau ngirim tugas tpi eror Mulu, "Anda tidak dapat mengirim tugas saat ini. Beritahu pengajar, atau coba lagi nanti" Tolong di fix ya.
NEGATIVE	Daripada ngasih tugas lewat sini, mending ngasih tugas lewat wa, lebih simpel. Gegara kalian, ½ guru gw beralih dari wa ke classroom ajg. Bukan karena males tapi ribet ajg.
NEGATIVE	"aplikasi ini sangat meresahkan para murid, karena ada bug yg sangat parah karena tiba" aplikasi ini sangat banyak notifikasi yg tidak penting bagi murid
NEGATIVE	Aplikasi nya sangat bagus dan sangat keren saking keren nya saya sampai keluar dan memukuli setiap orang yang lewat, mamah ku pasti bangga sekali kepadaku terimakasih brainly
POSITIVE	Apk nya bagus dan bisa mengerjakan tugas dengan baik,tapi ketika akan mengirim file nya kenapa lama sekali,tolong dipercepat agar tidak lama ketika mengirim file tugas
POSITIVE	Kenapa Ya Negara Kita Para Siswa/Siswi Protes Ini Itu Belajar Kalau Tidak Belajar Nanti Bangsa Kita Di Jajah Dan Tidak Ada Org Pintar Untuk Masa Depan
POSITIVE	Aplikasi nya bagys sekali,jadi tudak repot lagi kalau belajar,dan nengerjakan tygas lebuh cepat,aku kasih ulasan 5 bintang karena bagus sekali,dan seru????????
NEGATIVE	Apk bgsat banyak bet bug,masa tiap hari ada aja soal-soal yg masuk tolong lah buat developer aplikasi nya, ditiadakan aja soal-soal yng di kasih guru STRESSS GW AHHH NJING ??
NEGATIVE	Loding mulu ngk biaa dibuka
NEGATIVE	Tolong ini kenapa ya kogabisa ngirim tugas si ,,trus gbisa buka file tugas nya ,,,guru sampe nyuruh update aok nya tapi ternyata udah terupdate ,,pleasee knapa ko gini??????
POSITIVE	Ini aplikasi nya jelek bet dh tugas nya tiap hari muncul mulu, truss tugas nya gk satu satu tapi main keroyokan klu berani tugas nya sini lawan gw cr gw ngaggur nih ngab nih nick.gw JAGOAN LOAD dear tugas gw tunggu lu di lobby
POSITIVE	Bagus kali ini APK nya!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! Jangan lihat bawah
POSITIVE	Aplikasinya bagus sih.Tapii....kok setiap hari ada tugas? Tolong dikurangi bugnya
NEGATIVE	Kenapa sih kok beda tampilannya di gc dan tidak bisa dihapus notifikasi yg masuk sekarang padahal sebelumnya bisa tolong lah diperbaiki pihak yg membuat aplikasi ini ??
NEGATIVE	kenapa ya setiap mau kirim file itu lamaaaaaa pake bangettt padahal sinyal bagus. baterai hp dari 50 nunggu sampe 10 belom ke kirim yang bener ajaaaalahh
NEGATIVE	Males kalo ngirim tugas, loading lama bener gk nentu ,ke pencet sedikit gk kekirim,udah gitu harus ngulang lagi dahlah males kalo kayak gini
NEGATIVE	Banyak bug lagi enak enak rebahan tiba tiba ada notif tugas, tolong segera di fiks, bugnya sangat mengganggu sekali..
NEGATIVE	HEI, KENAPA PAS GW KIRIM FILE, G KEKIRIM AMPE GURUNYA?!!!, PERBAIKI LAH, NILAI GW NIH YG JADI TARUHANNYA, EMANG LU MAU TANGGUNG JAWAB HAH?!!
NEGATIVE	Banyak bug di aplikasi ini,gw enak enak tidur ehh malah banyak notif yang keluar kan jadi aneh anjng.tolong developer nya perbaiki aplikasi sampah ini
NEGATIVE	Alhamdulillah saya dapet bundle crono 9 dm di ep ep karena saya menginstal apk clasroom dan apk ini bisa membuat anda semakin stres. Salam FF.alon hengker.wibu.pro.tzy.mickey.dewa. sekian terimakasih gaji??
NEGATIVE	Aplikasinya sangat jelek masak baru tidur muncul notif tugas la kan celeng asu tenan oq ndasku wes mumet mikir tugas tolong aplikasinya di hapus aja!!!!!!!!
NEGATIVE	GW BENER BENER MARAH GW MAU LIAT FOTO DI CLASSROOM LOADING LAMA BANGET SAMPE 2 JAM GAK KE BUKA BUKA PADALAH KOUTA GW 5 GB LAGI LANCAR MASA GA BISA BISA POKOK NYA JANGAN DI DOWNLOAD APL INI YA!!!!!
NEGATIVE	Hay kenapa saat mau mengirim tugas tidak bisa dan loadingnya lama, kata google ini mengalami overload atau bug tolong di benahi lagi apknya, banyak yang kesusahan dengan apk ini
POSITIVE	Aplikasi ini bagus tapi yang kurang tidak ada notivikasi, jadi pada saat ada tugas terkadang tidak tau ada tugas. Oke itu saja keluhan saya.
NEGATIVE	Aplikasi asu ini sangat bagus:) Saya suka belajar di aplikasi babbi ini:') Developer dari apk ini pandai dalam membuat apk babi ini:)
NEGATIVE	makin banyak tugas makin banyak yg gk ngotak, app nya bagus mending dihapus aja makin banyak tugas numpuk kagak Kelar-kelar dibuat para guru, puyeng dah pala aing. dihapus aja app nya ??
NEGATIVE	Terjadi banyak bug pas lagi pw(posisi wenak) tiba"ada notif tugas.tolong hapus bug supaya guru" Tidak dapat mengirim tugas
NEGATIVE	Loading terus, mana loadingnya lama lagi, delay, jelek pokoknya
NEGATIVE	Aplikasi ini burik, apk ini buat saya hidup saya yang tenang dan damai jadi rumit dan membuat saya strees?? kalo ada yang dia suruh buat download ni apk jangan mau dah ....
POSITIVE	Bagus apknya. Saya sararin pakai slogan "google classroom dimana tugas mengalir sampai jauh"??. Semoga dilihat
NEGATIVE	Error, masa lagi enak enak rebahan tiba tiba ada notif tugas. Tolong perbaiki lagi agar ga ad tugas lagi!
NEGATIVE	Lama banget untuk kirim tugas. Terlebih untuk foto. Tugas sekarang difoto.kalo lama kirim foto nanti terlambat ngumpul. Tolong perbaiki
NEGATIVE	Mengundang sesama guru malah jadinya jadi siswa. Tolong segera diperbaiki
NEGATIVE	Kok setelah update kok ga bisa gabung katanya kelas terlalu banyak padahal kelas saya masih 2 lagi !!!!!!!!!!!!!!!!!!!!
NEGATIVE	Nggak ada notif njir gua alfa terus!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
POSITIVE	Aplikasi ini bagus dan aku suka kalian donlound ya !!!aplikasi ini cocok buat belajar daring seperti ini
NEGATIVE	Kenapa semenjak di update gk ada notifikasi dan gak bisa buka word yang kita kirim,gara2 gk ada notif saya jadi telat ngerjain tugas
POSITIVE	tolong bug nya di perbaiki, masa guru saya kirim tugas sehari bisa 5 kali????
POSITIVE	Sebenarnya bagus tapi kok kenapa setiap saya ngirim tugas, tugas nya selalu nggak nyampe keguru nya jadi tolong yah perbaiki lagi bug bug nya??
NEGATIVE	Banyak masalah sih 1. Ngirim video lama bet 2. BANYAK SEKALI BUG TUGAS 3. bilangin ke guru kalau ngirim tugas jangan banyak banyak-lah 4.dah lah males
POSITIVE	Apikasih ini bagus sekali saya bisa ngirim tugas karana ini sekolah saya sekolah penabur saya sekolah di sana jadi saya bisa memakai nya
NEGATIVE	Bagus sih, tapi gw dah update tapi gk bisa anehh bgt????
NEGATIVE	Sudah update malah makin susah fitur nya , trus mau buka dokumen aja lama bet padahal jaringan b aja, trus ndak bisa di arsipkan kelasnya
NEGATIVE	Aplikasi nya sering nge bug,banyak sekali tugas2 yang di kirim, sebaiknya pihak guru tidak mengirimkan soal terlalu banyak
NEGATIVE	Aplikasi ngebug , masa pagi² ada notifikasi tugas , sumpah meresahkan banget , tolong untuk diperbaiki lagi , saya dan teman² saya tidak puas!
NEGATIVE	Gak bisa masuk kelas, padahal kode bener jaringan bgs. Situ bisa benerin gak? Butuh bgt loh, tapi kalo pelayanannya gini, ya ga enak lah.
NEGATIVE	Ini terlalu banyak bug, bugnya saya bangun tidur udh rame aj ni apk tolong perbaiki
POSITIVE	Tolong d perbaikan biar kirim Tugas nya cepat dan knp setiap kirim tgs lama trs nnti ad pemberitahuan klo fail anda tidak bisa itu knp yh tolong dong saya kesusahan ngirimi tgs nya trs jgn tulisan bahasa Inggris GK ngerti aku dan satu lagi jaringan ku tuh bgs loh tpi susah ngirim tgs nya tolong yh di perbaiki ?? Soalnya aplikasi ini sangat penting bgi saya yg sekolah online
NEGATIVE	Kenapa setiap saya mengirim tugas ada aja kendalanya yg error lah gak bisa ngirim ??
NEGATIVE	tolong pihak gcr,di batesin lah maksimal guru bisa kirim tugas 1 setiap 1minggu sekali, sangat tdk membantu para pelajar untuk berkonsentrasi ????
NEGATIVE	APLIKASI INI SANGAT BERGUNA BAGI KESEHATAN KITA!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! ??????????????????????????????????????????????????????????
NEGATIVE	Tolong diperbaiki lagi karena mau buka ppt atau dokumen lainnya dari guru dan setiap mau kirim tugas lama sekali jadi bikin orang kesal
NEGATIVE	Klo didonlot slllu lamaaaaaaaaaaa jelekkk
POSITIVE	Mantap ni Aplikasinya?????? saya gunain aplikasi ini untuk saya sekolah online, daring saya kasih ?? 5???? untuk aplikasi ini. Thanks Google Kelas
POSITIVE	Setolol tolol nya aplikasi ini , di situ lah ada notiv banyak , tolong yh untuk prusahaan clasrom , hapus bug seperti ini , bikin lag tau , udah mah hp gw ram 2 mana ribet lagi hapus nya
NEGATIVE	Untuk aplikasi yg dipakai hampir seluruh pelajar di Indonesia,saya kasih bintang 1. Karna fitur dan kelayakannya sangat burukk
NEGATIVE	Karena aplikasi ini , saya jadi tidak tenang karena setiap ada tugas notifikasi selalu masuk , kan saya capek kerjain nya
POSITIVE	Aplikasi ini sangat bagus Udah gua kata aplikasi ini sangat bagus dan menarik
POSITIVE	Aplikasi nya bagus dan mudah digunakan. Guru dan murid lebih mudah berinteraksi secara online. Pokoknya bagus deh aplikasi nya
NEGATIVE	Kok saya jadi susah masuk ke kelas ya, saya sudah gabung tapi ada tulisan "kelas tidak ditrmukan", padahal teman" saya bisa semua
NEGATIVE	Turunin jdi 1.1
NEGATIVE	Tolong ini mah tolongg bngt, saya mau ngirim tugas gangguan terus. Tolong perbaiki Lagi lah kesel bngt ya allah, fiturnya juga gk ada tambahan malah Makin error terus gk jelas gitu. Mohon untuk Di perbaiki Lagi
NEGATIVE	Apk tolol... Skolah online,ngasih tugas banyak",ngirim lewat classroom apa lh kek gtu, dikirim salah di hapus gak bisa,tolong lh google babiii di fix bugnya
NEGATIVE	Apa ni. Kok tiba tiba ''maaf anda tidak dapat mengakses kelas, hubungi administrator". Udah uninstal dan download ulang tetap begitu. Tapi lewat laptop bisa, gmna sih.
NEGATIVE	Pusing otak gw ajg
POSITIVE	Apk ny sdh bagus, cmn ada sedikit bug atau kesalahan sistem kerjany, buka kamera ny selalu eror, tlong di perbaiki??
NEGATIVE	Pas saya lagi tidur memimpikan masa depan Tiba tiba ada notifikasi tugas menumpuk Tolong segera di hapus bug nya Ini sangat mengganggu
NEGATIVE	Miris banget liat rating dari pelajar sekarang. Tapi lebih miris lagi jika red devil Bulls tetap menguasai negeri ini. btw aplikasi kurang bagus karena ngirim tugas nya lama banget??
POSITIVE	Walaupun gua kesel kalo ada tugas tapi ga ada yang mengharuskan gua buat kasih rating 1 Buat apk ini. Thanks buat yang bikin apk ini! Apk nya membantu dalam dunia pendidikan
POSITIVE	Sebagai pengajar saya cukup terbantu dengan adanya aplikasi ini. Semoga terus meningkat kualitas aplikasinya & tdk banyak bug
NEGATIVE	Kok,Anda tidak bisa mengirim tugas saat ini beri tahu pengajar,atau coba lagi. Kenapa ini benerin dong
NEGATIVE	kok saya gabisa mengirim kan tugas saya ke gcr ya padahal setahun yang lalu masi baik baik aja kenapa sekarang kaya gini padahal udah di update, kuota juga lancar, jaringan juga baik baik aja.
NEGATIVE	Ini kok pas sudah di-update malah tambah aneh ya, tugas yang diberikan guru kok ga masuk? Udah pusing tambah pusing pula??
NEGATIVE	Maaf aku kasih rate 2 soalnya selalu error dan jadi telat aku kirim atau kirim di WA
NEGATIVE	Aplikasi ini ada bug,saya lagi tidur tiba² ada notif tugas dari guru mohon bug nya diperbaiki atau aplikasi nya di hapus aja
POSITIVE	Buat nnti di tahun yang akan datang. Aplikasi ini pernah jaya pada masa nya. Dimana corono melanda, disitulah zoom merajalela 28-08-2021
NEGATIVE	Tolong apk ini di hapus karena tugas saya makin hari makin numpuk tolong ya plissss ????
NEGATIVE	banyak bug.Lagi enak tiduran tiba tiba ada notip Tugas.Bug ini sangat menggangu tolong segera di fix!Ajar guru saya berhenti memberikan tugas:(
NEGATIVE	Kok Gw Gk Ada Notif tugasnya Si Kntol????
NEGATIVE	Apa ini, banyak bug nya, enak enak lagi nyantai, malah muncul notif tugas, tolong perbaiki bug nya
NEGATIVE	kalo nge upload foto lama banget, padahal jaringan+sinyal baik baik aja
POSITIVE	Bagus bngt apknya. Aku udah setahun pake apk ini dan worth it bngtttttt. Mudah di mengerti dan gampang bngt cara pemakaiannya. Kedepannya lebih bagus lagi ya thankssss
POSITIVE	Makasih uadah bisa
NEGATIVE	Sering ga kena buat ngirim tugas,alhasil telat :( Ayo dong ini kenapa sering gak kena buat ngirim tugass:((
NEGATIVE	Tolong dong apknya suka ngebug tiba-tiba ada notif aneh tulisannya tugas,kan mengganggu jadi saya minta tolong difix bugnya
NEGATIVE	Knp bnyk bug di apk ini! Bugnya adalah:selalu ada notifikasi dari guru saya, dan banyak tugas yang dikirimkan! Tolong di Fix agar guru saya tidak bisa memberikan tugas di apk ini!
NEGATIVE	Susah buat ngirim tugas,masa harus di bikin link dulu kan jd susah mau di jadiin bentuk drive pdf atau ngirim foto lgsg susah bgt keknya
NEGATIVE	Aplikasi macam apa ni jlex. Knp kalo mau kirim tugas selalu gabisa y? Padahal sinyal jga bagus. Plz perbaiki, sya jadi lambat kekirim tugasnya gegara ini
POSITIVE	apk ini sangat baguss sekali, sangat membantu dalam proses belajar, jadi makin semangat belajar nya,,
POSITIVE	Sangat membantu dalam proses pembelajaran,untuk pendidikan dan anak penerus bangsa. Lanjutkan u nb untuk inovasi demi lebih baik lagi.
NEGATIVE	Kenapa selama updatenya nya semakin buruk saya ngak bisa nengok tugas yang diberikan kepada guru saya padahal jaringan saya masih lancar
NEGATIVE	APK GK GUNA TUGAS MASUK MULU TAPI KALAU DAJ SELESAI GK BISA DIKIRIM KALAU BISA DIKASIH BINTANG 0 AKU KASIH BINTANG 0 APK GK GUNA GK USAH DOWNLOAD!!!! GK BERMANFAAT!!!!!
NEGATIVE	maaf knp skrng susah bgt ya ngirim tugas, setiap mau send tugas pasti gabisa udah nyoba di hp org juga ttp gabisa, tolong di perbaiki dong
NEGATIVE	Sangat bagus aplikasi ini sgt bagus untuk belajar karna mempermudah kita untuk belajar tanpa pergi ke sekolah Hebat bgt yg buat nih apk Tapi saya kasih bintang 1 karna saya tidak suka belajar
NEGATIVE	Kalo pas mau kirim tugas pasti loadingnya lama banget. Kalo bisa dipercepat lagi loadingnya agar tidak membuang waktu.
NEGATIVE	Kenapa gak ada notif classroom nya? Pas saya cek tugas sudah numpuk Hadehh bikin kesel aja nih aplikasi Mana mau gak mau harus gw pakek
POSITIVE	Terima Kasih Google Classroom karena sudah menemani saya dalam belajar di masa pandemi bahkan bukan cuma saya seluruh pelajar pun terbantu dengan hadir nya Google Classroom Terima Kasih Google Classroom
NEGATIVE	Tolong dong kalau menghapus pesan udah hilang aja jangan kalo udah hapus pesan tapi guru nya masih bisa liat tolong di perbaiki!
NEGATIVE	Ko tidak ada fitur penyerahan tugas!!!! Ini saya sedang mau kirim tugas ke GC nya°°°!!!!! Tolong perbaiki segera
NEGATIVE	Sangat berguna,tetapi ada masalah yaitu ada notifikasi yang mengganggu
NEGATIVE	Kekurangan nya adalah proses loading sangatlah lama guru sudah memberi absen akan tetapi ini lama banget jadi ya agak lambat dah itu saja mohon diperbaiki waktu loading nya????????????????
NEGATIVE	Mau unggah apapun lama banget. Telat ngumpulin tugas dah gw, padahal cuman unggah gambar satu ae lelet banget.
NEGATIVE	Ada bug yg sangat menggangu kadang saya pas lagi santay tiba tiba ada notif dari classroom dan itu sangat menggangu saya saat sedang santai
NEGATIVE	Apilkasih ini gak ada angin gak ada hujan tiba gw bangun dari tidur ada notifikasi tugas gak jelas lain kali gak usah buat apilkasih ini buat orang bodo aja bukan nya pintar
NEGATIVE	Gk jelas aplikasinya, masa baru bangun tidur udh di spam notif dari sini aja??
NEGATIVE	Aplikasi kurang bagus, semoga diperbagus dan dipermudah cara pemakainya.
POSITIVE	Terimakasih moonton berkat aplikasi ini saya makin rajin lagi belajar onlen walaupun tidak satupun materi yg nyangkol di otak saya:)
POSITIVE	apk nya bagus aja ko, buat yang ngasi rating 1 trs ulasannya "banyak tugas numpuk" heh cumi tugas numpuk ya krna lu kga pernah ngerjain tugass, jgn malah nyalahin apknyaa astagfirullah greget gua. katanya sekolah tolong otaknya dipake trs pola pikirnya dibenerin juga??
POSITIVE	Kalian kalo mau update liat dulu komen ny jelek apa engga klo jelek berarti ada masalah sama GC ny untung kali ini belum update jadi g rusak GC ku????
NEGATIVE	Kenapa 2 hari ini minta download ya setiap mau buka link dr gcr tolong infonya
NEGATIVE	Tolong lah diperbaikin tentang masalah notifikasi masa gurunya ngirim tugas pukul 08.00 masa baru muncul notifikasi di hp gua 30 menit yang lalu :(
NEGATIVE	Ini aplikasi udah bagus TAPI banyak sekali bugnya apalagi tugas yang pake tipe langsung tulis jawabannya... TOLONG DI PERBAIKI LAGI.........
NEGATIVE	Tolong buat Google classroom di perbaikilah aplikasi nya,ini sangat tidak efesien buat belajar online.Di karena sangat lambat sekali. Sekian terima.
NEGATIVE	Bangun tidur ada notif masuk tolong cepat hapus apk ini semenjak ada apk ini saya sering bertengkar dengan orang tua saya dan jiga apk ini dimusnahkan mungkin hari besok tidak akan ada sekolah online
NEGATIVE	Buat anak ku nanti di masa depan, bacalah komen ayah mu ini, dulu ayah pernah menginstal apk ini dan skrng ayah bukan semakin pintar tpi semakin goblokkkkk ajg!!!
NEGATIVE	Bagus sih..tapi klo mau upload tugas tuh lama banget,tolong perbaiki di bagian ngeupload nya ya??....
NEGATIVE	Aplikasi ga jelas udh banyak bug lagi, masa lagi enak enak tidur ada notif tugas kan gajelas!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!Jangan di download
POSITIVE	Alhamdulillah berkat aplikasi ini aku lebih gampang beljarnya dan tugas yg diberikan guru itu jelas ,tepat dan ngak ribet
NEGATIVE	Aplikasi nya bagus banget Tapi karena saya jahat jadi saya kasih bintang 1
NEGATIVE	Tolong lh ya depoloper ilangin dong bug muncul tugas dari hari senin sampe sabtu,,otak saya bisa² meledak bngst tolong lh kerjasamanya gua tau lu di suap sama guru2 supaya bug tugas muncul terus menerus,,pening bngst belum lagi zomm meeting lu kira gua kerja di kantor pake meeting² an telek lhh
NEGATIVE	Ini kenapa yah kok pemberitahuan tugas aku nggak ada di classroom sih? Kenapa sih,,,padahal udah mau deadline,,perbaiki cepat dong
NEGATIVE	Di aplikasi ini masih terlalu banyak bug masa saya lagi tiduran tiba tiba ada notifikasi suruh mengerjakan tugas tolong yah dari pihak developer diperbaiki bug Bug ini sungguh meresahkan tau
NEGATIVE	Setelah saya update notifikasi tugas tidak muncul,padahal sebelum saya update notifikasi muncul dan baik baik saja tidak ada masalah,saya jadi malas update
POSITIVE	Sebenarnya kalau nggak belajar daring mungkin apk ini nggak di download . ya krn butuh mau gimana lagi padahal memori hp penuh nggak ada lagi ruang penyimpanan
NEGATIVE	Sebelumnya bagus tapi knp setelah saya perbarui gk bisa ngirim tugas gmn dong udah hari terakhir ini tolong gimana bantuannya sinyal udah bahus dari kemarin gk bisa
POSITIVE	Belajar Pendidikan melalui media internet semoga tetap semangat dan dimudahkan segala urusan sekolah didalam pandemi sekarang ini
POSITIVE	Fandom gensin mengontx
NEGATIVE	Aplikasi nya sangat bagus tapi Sering muncul tugas mendadak padahal saya sedang Beristirahat Mohon di perbaiki Bug Tugas yg Membuat saya Sakit kepala Saat baru bangun Mohon di perhatikan!!
POSITIVE	Aplikasi nya bagus bangettt!! Tapi nonfikasi tugas ny sangat menggangu sy??
NEGATIVE	Mohon maaf ni bapa ibu sekalian ini apk banyak bug nya masa saya baru bangun udh ada notif tugas secepatnya di fiks lah ini bug sangat meresahkan anak anak ini apk,yg setuju siapa ni kalo bug nya di fiks
POSITIVE	Aplikasi ini sangat bagus karena dapat mempermudah proses pembelajaran online,apalagi disaat pandemic seperti saat ini.
NEGATIVE	Aplikasi ga jelas banyak bug, tiba tiba notif pelajaran bikin otak jadi stres
POSITIVE	Aplikasinya gak bagus!!!!!!!!!!!!!!?!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!¡!!!¡!!¡!!!!!!!!!!!!¡!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! !!!!!!!!!!!!!!!!!!!!!!!!!!!?!???????!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!'!!!???!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!??!!!!!!!!!!!!!! Tapi bohong ngapain nengok bawah kan dah di blng bgs
